"id_cliente","nombre","apellido","curp","correo","ciudad","delegacion","estado_civil"
65310,"Modesto","Paredes","AYLG027468UUEMUP43","modesto.paredes.5278@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
65311,"Nadia","Garza","TOGK087228SLJSOP51","nadia.garza.5279@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
65312,"Luis Manuel","Valladares","LDPZ544889DHHQBT54","luis manuel.valladares.5280@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
65313,"Eduardo","Arce","ZBOS429401CQHLSB39","eduardo.arce.5281@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
65314,"Jaqueline","Cisneros","AAOA141211UZWLJA85","jaqueline.cisneros.5282@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
65315,"Luis Manuel","Olmos","RCUR060694MHGLCE40","luis manuel.olmos.5283@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
65316,"Tania","Torres","IALI591057OVPWDW22","tania.torres.5284@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
65317,"María Teresa","Soto","NKYF704907SQYSAL06","maría teresa.soto.5285@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
65318,"Soledad","Cortés","TKUO089417YXCQPD24","soledad.cortés.5286@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
65319,"Jaime","Irizarry","QMSY369189JTAUGI50","jaime.irizarry.5287@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
65320,"Reina","Vélez","HDMB274839OHPORL97","reina.vélez.5288@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
65321,"Eugenia","Olivares","ZGLB242861YECDCV02","eugenia.olivares.5289@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
65322,"Josefina","Nájera","PVZY404889XHPWWA47","josefina.nájera.5290@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
65323,"Roberto","Cruz","PPLD673108DIEQPX48","roberto.cruz.5291@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
65324,"Carmen","Rojas","ZGFR251648CBDGDD92","carmen.rojas.5292@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
65325,"María Luisa","Curiel","KQYM236958TXJATG23","maría luisa.curiel.5293@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
65326,"Tomás","Porras","FHZJ594849HZWWOY56","tomás.porras.5294@fintechmasiva.com","Ciudad de México","Cuajimalpa","viudo/a"
65327,"Marco Antonio","Villagómez","TOLK026538XYVKJQ87","marco antonio.villagómez.5295@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
65328,"Citlali","Prieto","KEZF927390SAGQHW73","citlali.prieto.5296@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
65329,"Evelio","Cortez","XNJJ570605UVRUHP89","evelio.cortez.5297@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
65330,"Daniela","Villarreal","LESP427371KADZOE95","daniela.villarreal.5298@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
65331,"Norma","Lugo","IJWP212935XKEZIS86","norma.lugo.5299@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
65332,"Blanca","Cabán","LQZB614209GWUOTU49","blanca.cabán.5300@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
65333,"Santiago","Medina","WKCK531715IYSMBG76","santiago.medina.5301@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
65334,"Catalina","Meza","ELED392519ZNIGQY52","catalina.meza.5302@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
65335,"Josefina","Briones","NYAB382771WOFUBA83","josefina.briones.5303@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
65336,"Eugenio","Villalpando","CIPO414534XTAKOT17","eugenio.villalpando.5304@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
65337,"Marco Antonio","Palacios","BGQB818991JFJWIY03","marco antonio.palacios.5305@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
65338,"Emilio","Armas","UGPE286193UOLSNS30","emilio.armas.5306@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
65339,"Federico","Griego","MLKD131946NIIYVC10","federico.griego.5307@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
65340,"Esparta","Vargas","GPMI906284QOUSZQ16","esparta.vargas.5308@fintechmasiva.com","Ciudad de México","Magdalena Contreras","soltero/a"
65341,"Guadalupe","Jaimes","AWWB217262BGCVZH64","guadalupe.jaimes.5309@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
65342,"Aldo","Terán","LIIN046522NRKMNI09","aldo.terán.5310@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
65343,"Tomás","Ocampo","RIPM649569JUQPMS82","tomás.ocampo.5311@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
65344,"María Eugenia","Sosa","TYLC439663LMGFIW87","maría eugenia.sosa.5312@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","casado/a"
65345,"Gloria","Negrón","KMYN486172EEWMYI94","gloria.negrón.5313@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
65346,"Cecilia","Pedroza","EZJQ969635SSJOZT37","cecilia.pedroza.5314@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
65347,"Soledad","Espinosa","GGOA086441MBEZJI80","soledad.espinosa.5315@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
65348,"María Elena","Báez","UVRY520676KUFEPA97","maría elena.báez.5316@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
65349,"Rosalia","Mojica","SDZZ784200WZHASS64","rosalia.mojica.5317@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
65350,"Alberto","Aguilar","VUAS577621ISTZVH11","alberto.aguilar.5318@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
65351,"Arcelia","Rentería","QUBP989471ZKGHGT73","arcelia.rentería.5319@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
65352,"Jos","Vélez","DZTA071601MFGTTB31","jos.vélez.5320@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
65353,"Hilda","Pedraza","IDHA398551OCTOEX27","hilda.pedraza.5321@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
65354,"Concepción","Aranda","YEXC830538UVXTLG21","concepción.aranda.5322@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
65355,"Natalia","Meléndez","PITU052210BCKPWS12","natalia.meléndez.5323@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
65356,"Isaac","Polanco","MUNW525458GSDQRU04","isaac.polanco.5324@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
65357,"Berta","Tijerina","PCMB118409PJULBY29","berta.tijerina.5325@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
65358,"Víctor","Peralta","ZPVQ965807KOKJKF15","víctor.peralta.5326@fintechmasiva.com","Ciudad de México","Cuajimalpa","soltero/a"
65359,"Emilio","Archuleta","XHLW332233HCHMNN80","emilio.archuleta.5327@fintechmasiva.com","Ciudad de México","Benito Juarez","soltero/a"
65360,"María Teresa","Reyes","BZUP496647PALZTG84","maría teresa.reyes.5328@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
65361,"Alonso","Gollum","FOFE215905LXEJOG16","alonso.gollum.5329@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","casado/a"
65362,"Gloria","Valenzuela","KTBI654928GIEZCB74","gloria.valenzuela.5330@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
65363,"Rosa","Peres","ROZW579152GQVUVS90","rosa.peres.5331@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
65364,"Mariano","Llamas","QDCK162398TPPSYY56","mariano.llamas.5332@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
65365,"Frida","Cepeda","ATTJ931353OEDMTM10","frida.cepeda.5333@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
65366,"Rosa","Olmos","QIWK653831XHDOMX70","rosa.olmos.5334@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
65367,"Ramiro","Saldivar","YXUF437807HIHHGW03","ramiro.saldivar.5335@fintechmasiva.com","Ciudad de México","Azcapotzalco","viudo/a"
65368,"Vanesa","Escalante","OTEN380267FROVIY29","vanesa.escalante.5336@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
65369,"Noelia","Rojo","FXTG261807CAQZBL14","noelia.rojo.5337@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
65370,"Horacio","Tamez","MVSY058135DIYMKI24","horacio.tamez.5338@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
65371,"Jerónimo","Padilla","VVCO446443YYWUGY67","jerónimo.padilla.5339@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
65372,"Luz","Porras","DEXD478520PMQXZC89","luz.porras.5340@fintechmasiva.com","Ciudad de México","Alvaro Obregon","casado/a"
65373,"Reina","Terrazas","TWEA826793DBUWIF06","reina.terrazas.5341@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
65374,"Adán","Vallejo","OGPH874257ECXJTY25","adán.vallejo.5342@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
65375,"Bernabé","Malave","FRBP285738SPEQOL62","bernabé.malave.5343@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
65376,"Gerardo","Arteaga","VXDM309990OIFLNP47","gerardo.arteaga.5344@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
65377,"Mayte","Gollum","XPKC544087NBMDUO36","mayte.gollum.5345@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
65378,"Serafín","Rodarte","QIBR246250TGLYZE98","serafín.rodarte.5346@fintechmasiva.com","Ciudad de México","Milpa Alta","soltero/a"
65379,"Rosario","Viera","SRSN974461LUDUOL67","rosario.viera.5347@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
65380,"César","Monroy","WSNC864059QKAWIP91","césar.monroy.5348@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
65381,"Francisco","Juárez","BSBF701617EXYIXF09","francisco.juárez.5349@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
65382,"David","Montalvo","FAII850312XJADON26","david.montalvo.5350@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
65383,"Eloy","Riojas","YCRG781681XWYLOK83","eloy.riojas.5351@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
65384,"Juana","Elizondo","EFKZ029299HCKGIJ77","juana.elizondo.5352@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
65385,"Mauricio","Matos","ROBH818931LBBTMQ68","mauricio.matos.5353@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
65386,"Miguel","Granados","CBZV065406CQPZIR17","miguel.granados.5354@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
65387,"Sandra","Tórrez","LGIH038690WZUGVL34","sandra.tórrez.5355@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
65388,"Jorge","Sevilla","TQJF529591KWJVMU65","jorge.sevilla.5356@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
65389,"Graciela","Castañeda","OFXT827328KVZRTQ32","graciela.castañeda.5357@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
65390,"Susana","Jaimes","ZSZM766625MFMKUF27","susana.jaimes.5358@fintechmasiva.com","Ciudad de México","Iztacalco","casado/a"
65391,"Wilfrido","Reynoso","GBWI146679RKXURU94","wilfrido.reynoso.5359@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
65392,"Nadia","Ceballos","EIAI102719WJKZHK86","nadia.ceballos.5360@fintechmasiva.com","Ciudad de México","Xochimilco","casado/a"
65393,"Hilda","Narváez","IQLR236951UQFPYL05","hilda.narváez.5361@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
65394,"Bernabé","Collazo","KGUK055633FPJRGD46","bernabé.collazo.5362@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
65395,"Aldo","Villanueva","FUTA031448QUXWPR18","aldo.villanueva.5363@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
65396,"Claudia","Gómez","QZDM698686YEJAYO33","claudia.gómez.5364@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
65397,"Flavio","Campos","JDPI845059DNBGSC92","flavio.campos.5365@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
65398,"René","Olmos","UOFM196530OHQLYN95","rené.olmos.5366@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
65399,"Óliver","Palomo","AKGS982089DSGELU40","óliver.palomo.5367@fintechmasiva.com","Ciudad de México","Benito Juarez","casado/a"
65400,"Sergio","Figueroa","SCYD897800DEXHBQ83","sergio.figueroa.5368@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
65401,"Zacarías","Ibarra","XNFP682309BEYBLP59","zacarías.ibarra.5369@fintechmasiva.com","Ciudad de México","Tlahuac","casado/a"
65402,"Jonás","Montez","HAJM950143SNABKE69","jonás.montez.5370@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
65403,"Martín","Vigil","JMJL957502PQSYJV23","martín.vigil.5371@fintechmasiva.com","Ciudad de México","Benito Juarez","viudo/a"
65404,"Lorena","Fernández","BXYH971146JVIVPQ00","lorena.fernández.5372@fintechmasiva.com","Ciudad de México","Milpa Alta","casado/a"
65405,"María José","Sotelo","QNMY036901WQHENI93","maría josé.sotelo.5373@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
65406,"Blanca","Carrillo","JUAH173545OFUFRE26","blanca.carrillo.5374@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
65407,"Socorro","Salcido","ZXLS749526MNAPYM45","socorro.salcido.5375@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
65408,"Sessa","Rubio","RIMX044128IZYJEG92","sessa.rubio.5376@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
65409,"Wilfrido","Méndez","VUER216655JJZWJG31","wilfrido.méndez.5377@fintechmasiva.com","Ciudad de México","Coyoacan","soltero/a"
65410,"Lucía","Botello","AVNW819097ZTBTPA93","lucía.botello.5378@fintechmasiva.com","Ciudad de México","Iztacalco","viudo/a"
65411,"Alta  Gracia","Valenzuela","DGML480719ERZZKX27","alta  gracia.valenzuela.5379@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
65412,"Clemente","Roque","OJRW153830RHJYVN78","clemente.roque.5380@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
65413,"Delia","Tapia","UDCB473863FRMCRS29","delia.tapia.5381@fintechmasiva.com","Ciudad de México","Milpa Alta","viudo/a"
65414,"Martín","Espinosa","OXQN704914MKKSNW81","martín.espinosa.5382@fintechmasiva.com","Ciudad de México","Tlalpan","viudo/a"
65415,"Hugo","Noriega","IQOP048391EEKEKA22","hugo.noriega.5383@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
65416,"Mayte","Benítez","JJNJ953250EKMZON54","mayte.benítez.5384@fintechmasiva.com","Ciudad de México","Coyoacan","viudo/a"
65417,"Timoteo","Salcido","RCKY716610QRLBON10","timoteo.salcido.5385@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
65418,"Daniel","Flores","VMWD578392KIBJRH02","daniel.flores.5386@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
65419,"Juan Carlos","Aponte","TFGR576593LCOJDI55","juan carlos.aponte.5387@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
65420,"Jaime","Berríos","EOSH031192CYSSPD68","jaime.berríos.5388@fintechmasiva.com","Ciudad de México","Tlalpan","casado/a"
65421,"Zacarías","Cabrera","ICTE154225GTYISA46","zacarías.cabrera.5389@fintechmasiva.com","Ciudad de México","Venustiano Carranza","casado/a"
65422,"Magdalena","de la Torre","UUZX242915PDKHFM11","magdalena.de la torre.5390@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
65423,"Darío","Linares","VDRX118174CQPNOB09","darío.linares.5391@fintechmasiva.com","Ciudad de México","Cuauhtemoc","soltero/a"
65424,"Samuel","Soto","CEYB097447CVVTVJ52","samuel.soto.5392@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
65425,"Dulce María","Montez","XXXQ572349NQPTOW78","dulce maría.montez.5393@fintechmasiva.com","Ciudad de México","Alvaro Obregon","soltero/a"
65426,"Rosa","Hernández","OIYK579376JKLZNK49","rosa.hernández.5394@fintechmasiva.com","Ciudad de México","Azcapotzalco","casado/a"
65427,"Adriana","Bernal","ERPZ607082PDQZGU18","adriana.bernal.5395@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
65428,"Miguel Ángel","López","LWFU615322FOZTAL83","miguel ángel.lópez.5396@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","soltero/a"
65429,"Minerva","de la Garza","PVBI582853SYLRHV11","minerva.de la garza.5397@fintechmasiva.com","Ciudad de México","Iztapalapa","casado/a"
65430,"Bruno","Bermúdez","PYIH171493TEEAVL46","bruno.bermúdez.5398@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
65431,"Clara","Zaragoza","RSGP766933UNKTLX56","clara.zaragoza.5399@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","viudo/a"
65432,"Teresa","Vallejo","QWIL587178BPECYP63","teresa.vallejo.5400@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
65433,"Silvia","Quiñones","MJXX155295ZUMHOO16","silvia.quiñones.5401@fintechmasiva.com","Ciudad de México","Cuauhtemoc","casado/a"
65434,"Fernando","Arriaga","OBRT988734SXXWXE86","fernando.arriaga.5402@fintechmasiva.com","Ciudad de México","Cuauhtemoc","viudo/a"
65435,"Homero","Archuleta","ZLHC455822PPGPTQ68","homero.archuleta.5403@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
65436,"Alta  Gracia","Luevano","XGQM457792CILKBS35","alta  gracia.luevano.5404@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
65437,"Leonardo","Rodríguez","CLGQ748517JRLHWL23","leonardo.rodríguez.5405@fintechmasiva.com","Ciudad de México","Xochimilco","viudo/a"
65438,"Miguel","Segovia","RDBZ953927QJGONY18","miguel.segovia.5406@fintechmasiva.com","Ciudad de México","Magdalena Contreras","viudo/a"
65439,"Marco Antonio","Ureña","BYIQ798546DCJABL80","marco antonio.ureña.5407@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
65440,"Andrés","Lomeli","IWPH060296AHAXZU64","andrés.lomeli.5408@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
65441,"Oswaldo","Montañez","MHIV645696CMDACA41","oswaldo.montañez.5409@fintechmasiva.com","Ciudad de México","Xochimilco","soltero/a"
65442,"Óscar","Cornejo","IJPI005741YVNLEE07","óscar.cornejo.5410@fintechmasiva.com","Ciudad de México","Tlahuac","soltero/a"
65443,"Alvaro","Toledo","IGUY852357NCYGLB75","alvaro.toledo.5411@fintechmasiva.com","Ciudad de México","Cuajimalpa","casado/a"
65444,"Julia","de la Crúz","COKW697630TSXAKL72","julia.de la crúz.5412@fintechmasiva.com","Ciudad de México","Miguel Hidalgo","soltero/a"
65445,"Camilo","Enríquez","UJUB897557CQPLOC35","camilo.enríquez.5413@fintechmasiva.com","Ciudad de México","Alvaro Obregon","viudo/a"
65446,"Ana María","Esparza","DAKA139045KRFQRT16","ana maría.esparza.5414@fintechmasiva.com","Ciudad de México","Iztapalapa","viudo/a"
65447,"Ramón","Barela","RVRG793568ROLPRU01","ramón.barela.5415@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
65448,"Vanesa","Avilés","EWUT337721XGTHTL76","vanesa.avilés.5416@fintechmasiva.com","Ciudad de México","Gustavo A. Madero","viudo/a"
65449,"Linda","Villa","LWUD132959HAJOAW16","linda.villa.5417@fintechmasiva.com","Ciudad de México","Magdalena Contreras","casado/a"
65450,"Bernardo","Moreno","XRWO154557WLCFVW39","bernardo.moreno.5418@fintechmasiva.com","Ciudad de México","Coyoacan","casado/a"
65451,"Javier","Rivas","HGJY239683PKXDKF34","javier.rivas.5419@fintechmasiva.com","Ciudad de México","Venustiano Carranza","soltero/a"
65452,"Guillermina","Cazares","YRGZ560351NIPXJV85","guillermina.cazares.5420@fintechmasiva.com","Ciudad de México","Tlalpan","soltero/a"
65453,"Teresa","Pedroza","KWFB497443RKLNKC91","teresa.pedroza.5421@fintechmasiva.com","Ciudad de México","Iztacalco","soltero/a"
65454,"Miriam","Paredes","SUEK060480GTVFDG55","miriam.paredes.5422@fintechmasiva.com","Ciudad de México","Azcapotzalco","soltero/a"
65455,"Susana","Laboy","MVLE453260FOTECQ19","susana.laboy.5423@fintechmasiva.com","Ciudad de México","Tlahuac","viudo/a"
65456,"Ana María","Salcedo","HVDQ883845KUYTUL10","ana maría.salcedo.5424@fintechmasiva.com","Ciudad de México","Venustiano Carranza","viudo/a"
65457,"Wilfrido","Matías","IATQ729626XGLAFO53","wilfrido.matías.5425@fintechmasiva.com","Ciudad de México","Alvaro Obregon","casado/a"
